Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude,Transmitter Type,Sensor Precision
2019-09-19 21:48:29,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-19 21:58:13,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-19 22:08:37,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-19 22:18:24,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-19 22:38:54,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-19 22:49:48,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-19 23:00:34,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-19 23:21:01,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-19 23:31:51,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-19 23:42:28,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-19 23:52:40,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 00:02:01,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 00:11:40,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 00:21:55,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 00:31:21,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 00:41:11,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 01:01:59,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 01:11:18,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 01:20:53,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 01:49:29,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 01:49:29,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 01:59:02,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 02:09:07,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 02:18:13,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 02:27:22,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 02:27:22,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 02:36:37,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 02:46:03,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 02:46:04,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 02:55:54,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 03:16:46,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 03:16:46,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 03:26:11,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 03:35:58,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 03:46:30,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 03:56:31,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 03:56:31,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 04:05:19,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 04:07:29,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 04:07:29,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 04:18:23,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 04:18:23,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 04:29:08,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 04:29:09,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 04:39:36,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 04:39:36,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 04:49:29,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 04:49:29,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 05:00:12,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 05:05:22,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 05:10:35,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 05:10:35,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 05:15:24,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 05:20:18,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 05:30:40,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 05:50:45,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 05:59:22,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 06:00:25,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 06:10:12,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 06:10:44,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 06:20:17,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 06:39:28,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 06:48:38,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 06:48:38,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 06:57:54,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 07:07:24,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 07:07:24,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 07:17:21,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 07:32:27,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 07:48:59,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 07:48:59,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 07:58:20,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 07:58:20,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 08:07:58,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 08:07:58,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 08:18:11,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 08:27:34,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 08:37:17,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 08:47:41,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 08:47:41,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 08:57:26,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 08:57:26,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 09:07:53,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 09:17:44,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 09:17:44,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 09:28:22,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 09:28:23,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 09:38:37,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 09:38:37,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 09:48:03,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 09:48:03,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 09:57:52,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 09:57:52,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 10:08:27,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 10:08:27,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 10:18:34,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 10:27:46,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 10:27:47,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 10:37:07,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 10:46:47,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 10:46:47,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 10:57:02,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 11:06:31,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 11:06:31,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 11:37:45,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 11:47:45,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 12:06:07,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 12:09:35,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 12:20:15,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 12:30:33,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 12:30:33,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 12:33:17,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 12:40:07,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 12:42:22,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 12:50:11,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 12:50:12,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 12:51:31,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 12:59:18,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 13:00:45,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 13:08:28,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 13:10:10,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 13:17:44,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 13:17:45,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 13:19:58,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 13:27:15,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 13:27:15,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 13:37:13,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 13:48:06,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 13:49:36,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 13:58:38,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 13:58:49,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 14:09:13,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 14:16:44,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 14:18:59,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 14:29:27,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 14:39:19,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 14:43:57,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 14:50:02,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 14:50:02,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 15:00:24,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 15:00:24,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 15:10:06,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 15:20:27,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 15:20:27,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 15:21:48,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 15:30:06,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 15:32:39,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 15:40:22,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 15:43:17,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 15:49:50,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 15:59:42,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 16:02:58,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 16:10:25,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 16:20:47,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 16:23:26,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 16:30:29,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 16:33:40,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 16:40:49,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 16:40:49,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 16:43:05,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 16:50:26,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 16:52:53,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 17:00:38,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 17:03:26,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 17:09:58,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 17:09:58,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 17:19:35,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 17:22:31,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 17:29:46,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 17:31:34,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 17:39:07,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 17:40:38,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 17:48:45,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 17:58:59,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 18:08:06,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 18:08:24,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 18:17:32,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 18:18:12,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 18:27:19,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 18:28:43,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 18:37:52,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 18:38:44,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 18:38:44,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 18:49:42,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 19:00:36,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 19:11:21,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 19:21:47,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 19:31:37,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 19:42:14,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 19:52:25,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 20:01:44,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 20:11:19,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 20:12:39,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 20:21:27,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 20:23:05,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 20:30:39,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 20:40:00,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 20:53:36,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 20:59:56,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 21:09:26,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 21:12:10,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 21:19:23,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 21:19:23,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 21:21:51,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 21:30:14,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 21:30:14,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 21:40:53,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 21:41:47,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 21:51:08,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 21:51:57,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 22:00:36,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 22:01:17,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 22:10:28,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 22:21:01,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 22:21:08,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 22:31:26,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 22:31:26,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 22:41:00,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 22:49:36,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-20 22:51:04,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 23:00:09,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 23:09:16,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 23:18:27,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 23:27:47,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 23:27:47,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 23:37:23,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-20 23:37:23,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 23:47:33,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-20 23:56:50,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 00:06:22,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-21 00:06:22,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 00:16:21,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 00:27:17,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 00:38:06,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 00:48:41,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 00:58:49,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-21 00:58:49,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 01:08:02,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 01:17:24,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 01:27:06,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 01:37:26,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-21 01:37:26,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 01:47:04,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 01:57:16,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 02:06:38,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-21 02:06:38,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 02:13:18,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-21 02:16:19,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 02:22:56,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-21 02:26:39,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-21 02:26:39,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 02:36:15,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 02:42:31,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-21 02:46:25,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 02:52:13,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-21 02:55:42,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-21 02:55:42,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 03:15:10,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-21 03:15:10,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 03:22:39,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-21 03:26:01,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 03:36:42,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 03:42:37,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-21 03:47:01,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 03:56:37,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 04:06:45,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 04:11:25,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-21 04:15:59,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-21 04:15:59,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 04:25:23,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 04:35:08,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-21 04:35:08,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 04:39:55,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-21 04:45:36,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 04:55:29,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-21 04:55:29,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 05:06:11,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-21 05:06:11,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 05:16:34,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-21 05:16:34,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 05:46:14,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 05:56:28,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 06:05:52,VR2W-135456,A69-1601-63185,,,,,STSUB2
2019-09-21 06:05:53,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 06:15:39,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 06:26:10,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 06:42:01,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-21 06:57:41,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 07:01:40,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-21 07:08:03,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 07:11:29,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-21 07:17:43,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 07:37:33,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 07:47:36,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 08:09:41,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 08:11:35,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-21 08:20:43,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 08:31:56,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-21 08:42:39,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-21 08:42:47,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 08:53:46,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 09:13:11,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-21 09:15:31,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 09:26:07,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 09:33:33,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-21 09:36:16,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 09:43:39,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-21 09:45:32,VR2W-135459,A69-1601-63185,,,,,STSUB1
2019-09-21 09:52:48,VR2W-135456,A69-1601-63188,,,,,STSUB2
2019-09-21 09:54:59,VR2W-135456,A69-1601-63185,,,,,STSUB2
